label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
crop,0,729,648,1264,imgs-02753.jpg,2160,3840
crop,740,772,708,978,imgs-02753.jpg,2160,3840
crop,1480,367,680,1107,imgs-02753.jpg,2160,3840
crop,1431,2760,729,967,imgs-02754.jpg,2160,3840
crop,70,783,913,1226,imgs-02754.jpg,2160,3840
crop,1215,745,945,875,imgs-02754.jpg,2160,3840
crop,38,675,1199,1237,imgs-02755.jpg,2160,3840
crop,1382,686,778,924,imgs-02755.jpg,2160,3840
crop,1571,2722,589,1118,imgs-02755.jpg,2160,3840
crop,345,2549,702,880,imgs-02755.jpg,2160,3840
crop,988,1971,443,459,imgs-02755.jpg,2160,3840
crop,1345,2420,529,481,imgs-02756.jpg,2160,3840
crop,508,2603,637,762,imgs-02756.jpg,2160,3840
crop,165,633,1209,1455,imgs-02756.jpg,2160,3840
crop,1207,705,953,1059,imgs-02756.jpg,2160,3840
crop,1674,1662,418,501,imgs-02756.jpg,2160,3840
crop,0,1842,486,1998,imgs-02757.jpg,2160,3840
crop,1512,2474,508,540,imgs-02757.jpg,2160,3840
crop,653,2657,589,783,imgs-02757.jpg,2160,3840
crop,302,626,1102,1447,imgs-02757.jpg,2160,3840
crop,1528,637,632,1150,imgs-02757.jpg,2160,3840
crop,0,1734,1010,2085,imgs-02758.jpg,2160,3840
crop,1366,2177,367,540,imgs-02758.jpg,2160,3840
crop,832,2798,589,843,imgs-02758.jpg,2160,3840
crop,1625,2641,529,605,imgs-02758.jpg,2160,3840
crop,599,826,805,1329,imgs-02758.jpg,2160,3840
crop,1609,897,551,1021,imgs-02758.jpg,2160,3840
crop,0,1663,702,2020,imgs-02759.jpg,2160,3840
crop,729,843,1431,1253,imgs-02759.jpg,2160,3840
crop,1550,2214,497,508,imgs-02759.jpg,2160,3840
crop,967,2900,654,794,imgs-02759.jpg,2160,3840
crop,0,1523,1624,2317,imgs-02760.jpg,2160,3840
crop,1188,556,972,1603,imgs-02760.jpg,2160,3840
crop,0,1539,1761,2301,imgs-02761.jpg,2160,3840
crop,1188,594,972,1766,imgs-02761.jpg,2160,3840
crop,0,1507,2047,2333,imgs-02762.jpg,2160,3840
crop,0,1604,2133,2236,imgs-02763.jpg,2160,3840
crop,0,1566,2095,2274,imgs-02764.jpg,2160,3840
crop,0,1669,2160,2171,imgs-02765.jpg,2160,3840
crop,0,1599,2160,2231,imgs-02767.jpg,2160,3840
crop,0,1555,2106,2268,imgs-02768.jpg,2160,3840
crop,0,1572,2047,2268,imgs-02769.jpg,2160,3840
crop,0,1480,2139,2360,imgs-02770.jpg,2160,3840
crop,0,1393,2160,2447,imgs-02771.jpg,2160,3840
crop,5,1361,2155,2479,imgs-02772.jpg,2160,3840
crop,5,1366,2155,2474,imgs-02773.jpg,2160,3840
crop,5,2092,1969,1748,imgs-02774.jpg,2160,3840
crop,1299,1107,594,478,imgs-02774.jpg,2160,3840
crop,0,2074,1304,1766,imgs-02775.jpg,2160,3840
crop,1368,1160,565,431,imgs-02775.jpg,2160,3840
crop,226,1229,373,268,imgs-02775.jpg,2160,3840
crop,21,2745,1673,1095,imgs-02776.jpg,2160,3840
grass,1433,2156,221,245,imgs-02776.jpg,2160,3840
crop,0,2127,1141,1713,imgs-02777.jpg,2160,3840
crop,238,1195,443,455,imgs-02777.jpg,2160,3840
crop,1293,1136,740,478,imgs-02777.jpg,2160,3840
crop,0,2914,1753,889,imgs-02778.jpg,2160,3840
crop,1450,1200,664,501,imgs-02778.jpg,2160,3840
crop,337,1241,332,460,imgs-02778.jpg,2160,3840
crop,440,1278,344,442,imgs-02779.jpg,2160,3840
crop,0,1377,329,409,imgs-02779.jpg,2160,3840
crop,1482,1247,638,559,imgs-02779.jpg,2160,3840
crop,1170,2496,712,614,imgs-02779.jpg,2160,3840
crop,1401,1841,257,308,imgs-02779.jpg,2160,3840
crop,717,1996,377,475,imgs-02779.jpg,2160,3840
crop,318,1755,1836,518,imgs-02780.jpg,2160,3840
crop,0,1339,401,454,imgs-02780.jpg,2160,3840
crop,477,1298,355,446,imgs-02780.jpg,2160,3840
crop,1361,1222,799,515,imgs-02780.jpg,2160,3840
crop,628,2273,746,768,imgs-02781.jpg,2160,3840
crop,0,1393,389,427,imgs-02781.jpg,2160,3840
crop,0,3228,1357,612,imgs-02781.jpg,2160,3840
crop,528,1331,338,450,imgs-02781.jpg,2160,3840
crop,1532,1331,628,580,imgs-02781.jpg,2160,3840
crop,567,2243,720,894,imgs-02782.jpg,2160,3840
crop,0,1253,437,756,imgs-02782.jpg,2160,3840
crop,545,1307,373,416,imgs-02782.jpg,2160,3840
crop,767,2418,578,866,imgs-02783.jpg,2160,3840
crop,0,1431,572,745,imgs-02783.jpg,2160,3840
crop,677,1382,350,484,imgs-02783.jpg,2160,3840
crop,5,1377,632,902,imgs-02784.jpg,2160,3840
crop,740,1345,378,443,imgs-02784.jpg,2160,3840
crop,32,1377,767,913,imgs-02785.jpg,2160,3840
crop,923,1307,275,508,imgs-02785.jpg,2160,3840
crop,966,2348,623,775,imgs-02785.jpg,2160,3840
crop,11,2855,1072,985,imgs-02785.jpg,2160,3840
crop,38,1393,799,697,imgs-02786.jpg,2160,3840
crop,929,1291,329,513,imgs-02786.jpg,2160,3840
crop,1852,1372,308,335,imgs-02786.jpg,2160,3840
grass,663,3222,466,408,imgs-02786.jpg,2160,3840
crop,0,1334,842,799,imgs-02787.jpg,2160,3840
crop,961,1307,346,448,imgs-02787.jpg,2160,3840
crop,1739,1410,421,383,imgs-02787.jpg,2160,3840
grass,413,3158,618,670,imgs-02787.jpg,2160,3840
crop,920,2261,734,1043,imgs-02787.jpg,2160,3840
crop,0,1361,869,783,imgs-02788.jpg,2160,3840
crop,956,1366,427,508,imgs-02788.jpg,2160,3840
crop,1728,1442,432,416,imgs-02788.jpg,2160,3840
grass,308,3321,554,460,imgs-02788.jpg,2160,3840
crop,27,1307,988,783,imgs-02789.jpg,2160,3840
crop,1091,1275,405,589,imgs-02789.jpg,2160,3840
crop,994,2328,789,978,imgs-02789.jpg,2160,3840
grass,285,3286,623,431,imgs-02789.jpg,2160,3840
crop,86,1296,961,789,imgs-02790.jpg,2160,3840
crop,1150,1231,513,513,imgs-02790.jpg,2160,3840
crop,1075,2268,789,994,imgs-02790.jpg,2160,3840
grass,267,3257,583,583,imgs-02790.jpg,2160,3840
crop,0,1366,1080,907,imgs-02791.jpg,2160,3840
crop,1280,1302,454,535,imgs-02791.jpg,2160,3840
crop,923,2414,1021,1075,imgs-02791.jpg,2160,3840
grass,255,3321,635,519,imgs-02791.jpg,2160,3840
crop,529,1361,711,690,imgs-02792.jpg,2160,3840
crop,1361,1280,400,497,imgs-02792.jpg,2160,3840
crop,1107,2371,940,1123,imgs-02792.jpg,2160,3840
grass,325,3304,548,536,imgs-02792.jpg,2160,3840
crop,576,1307,866,907,imgs-02793.jpg,2160,3840
crop,1231,2225,929,1258,imgs-02793.jpg,2160,3840
crop,1577,1291,567,545,imgs-02793.jpg,2160,3840
grass,366,3333,676,507,imgs-02793.jpg,2160,3840
grass,1147,3520,1013,320,imgs-02793.jpg,2160,3840
crop,221,1457,320,350,imgs-02793.jpg,2160,3840
crop,63,1859,431,449,imgs-02793.jpg,2160,3840
crop,0,880,349,478,imgs-02793.jpg,2160,3840
crop,786,1388,775,739,imgs-02794.jpg,2160,3840
crop,1226,2376,934,1042,imgs-02794.jpg,2160,3840
grass,512,3409,1562,431,imgs-02794.jpg,2160,3840
crop,92,1789,554,466,imgs-02794.jpg,2160,3840
crop,325,1305,414,425,imgs-02794.jpg,2160,3840
crop,1689,1340,297,443,imgs-02794.jpg,2160,3840
crop,238,2739,833,629,imgs-02794.jpg,2160,3840
crop,259,1350,1469,918,imgs-02795.jpg,2160,3840
crop,1237,2420,923,1069,imgs-02795.jpg,2160,3840
crop,335,2636,886,724,imgs-02795.jpg,2160,3840
grass,605,3502,1555,338,imgs-02795.jpg,2160,3840
crop,75,909,594,396,imgs-02795.jpg,2160,3840
crop,1539,2447,621,1237,imgs-02796.jpg,2160,3840
crop,0,1339,362,605,imgs-02796.jpg,2160,3840
crop,448,1383,1431,821,imgs-02796.jpg,2160,3840
crop,378,2684,929,729,imgs-02796.jpg,2160,3840
grass,716,3496,827,344,imgs-02796.jpg,2160,3840
crop,761,1442,1296,864,imgs-02797.jpg,2160,3840
crop,0,1420,594,437,imgs-02797.jpg,2160,3840
crop,1480,2490,680,1210,imgs-02797.jpg,2160,3840
crop,545,2663,897,848,imgs-02797.jpg,2160,3840
grass,611,3496,892,315,imgs-02797.jpg,2160,3840
crop,0,1366,589,583,imgs-02798.jpg,2160,3840
crop,664,1404,1496,735,imgs-02798.jpg,2160,3840
crop,1615,3057,545,675,imgs-02798.jpg,2160,3840
crop,1669,2490,491,481,imgs-02798.jpg,2160,3840
crop,616,2733,929,724,imgs-02798.jpg,2160,3840
crop,606,1020,467,352,imgs-02798.jpg,2160,3840
grass,856,3444,658,361,imgs-02798.jpg,2160,3840
crop,708,990,530,403,imgs-02799.jpg,2160,3840
crop,83,1371,721,513,imgs-02799.jpg,2160,3840
crop,837,1422,199,156,imgs-02799.jpg,2160,3840
crop,1368,1414,758,847,imgs-02799.jpg,2160,3840
grass,949,3316,728,449,imgs-02799.jpg,2160,3840
grass,541,3158,274,210,imgs-02799.jpg,2160,3840
crop,856,1777,437,565,imgs-02799.jpg,2160,3840
crop,924,967,463,414,imgs-02800.jpg,2160,3840
crop,949,1422,150,137,imgs-02800.jpg,2160,3840
crop,0,1305,901,727,imgs-02800.jpg,2160,3840
crop,951,1791,436,1151,imgs-02800.jpg,2160,3840
crop,1537,1413,623,1072,imgs-02800.jpg,2160,3840
crop,1209,1433,312,341,imgs-02800.jpg,2160,3840
grass,961,3356,670,484,imgs-02800.jpg,2160,3840
grass,669,3077,221,291,imgs-02800.jpg,2160,3840
crop,1685,1534,475,907,imgs-02801.jpg,2160,3840
crop,956,1966,470,972,imgs-02801.jpg,2160,3840
crop,853,994,583,454,imgs-02801.jpg,2160,3840
crop,1237,1507,459,351,imgs-02801.jpg,2160,3840
crop,5,1296,1123,697,imgs-02801.jpg,2160,3840
grass,1095,3450,647,390,imgs-02801.jpg,2160,3840
grass,634,3182,274,134,imgs-02801.jpg,2160,3840
crop,1755,1464,405,1134,imgs-02802.jpg,2160,3840
crop,1166,1469,221,194,imgs-02802.jpg,2160,3840
crop,1420,1415,572,540,imgs-02802.jpg,2160,3840
crop,1015,1863,529,1134,imgs-02802.jpg,2160,3840
crop,173,1388,961,513,imgs-02802.jpg,2160,3840
crop,1069,1005,567,405,imgs-02802.jpg,2160,3840
grass,1025,3514,740,326,imgs-02802.jpg,2160,3840
grass,652,3088,291,221,imgs-02802.jpg,2160,3840
crop,1571,1453,589,983,imgs-02803.jpg,2160,3840
crop,1107,1896,599,1156,imgs-02803.jpg,2160,3840
crop,0,1420,1323,616,imgs-02803.jpg,2160,3840
crop,1210,1042,632,502,imgs-02803.jpg,2160,3840
crop,430,1417,957,613,imgs-02804.jpg,2160,3840
crop,1389,1612,166,122,imgs-02804.jpg,2160,3840
crop,1605,1579,555,883,imgs-02804.jpg,2160,3840
crop,1132,1976,646,1191,imgs-02804.jpg,2160,3840
crop,1232,1146,637,411,imgs-02804.jpg,2160,3840
crop,795,2894,1171,714,imgs-02804.jpg,2160,3840
crop,475,1433,901,679,imgs-02805.jpg,2160,3840
crop,1161,1996,584,1123,imgs-02805.jpg,2160,3840
crop,1400,1161,371,446,imgs-02805.jpg,2160,3840
crop,1395,1623,155,138,imgs-02805.jpg,2160,3840
grass,1170,3589,501,251,imgs-02805.jpg,2160,3840
crop,415,1413,913,662,imgs-02806.jpg,2160,3840
crop,1367,1615,152,135,imgs-02806.jpg,2160,3840
crop,1070,1997,795,1119,imgs-02806.jpg,2160,3840
crop,1558,1583,602,895,imgs-02806.jpg,2160,3840
crop,1219,1153,617,473,imgs-02806.jpg,2160,3840
grass,1194,3659,530,181,imgs-02806.jpg,2160,3840
crop,1211,1222,540,430,imgs-02807.jpg,2160,3840
crop,1276,1662,183,138,imgs-02807.jpg,2160,3840
crop,986,2036,842,1093,imgs-02807.jpg,2160,3840
crop,1502,1670,658,872,imgs-02807.jpg,2160,3840
crop,259,1474,1039,712,imgs-02807.jpg,2160,3840
grass,1019,3624,577,216,imgs-02807.jpg,2160,3840
crop,420,1413,875,619,imgs-02808.jpg,2160,3840
crop,1329,1618,171,158,imgs-02808.jpg,2160,3840
crop,1552,1623,601,545,imgs-02808.jpg,2160,3840
crop,1097,1987,394,1098,imgs-02808.jpg,2160,3840
crop,1234,1183,612,425,imgs-02808.jpg,2160,3840
grass,972,3601,577,239,imgs-02808.jpg,2160,3840
crop,251,1467,1049,517,imgs-02809.jpg,2160,3840
crop,1317,1581,177,154,imgs-02809.jpg,2160,3840
crop,1036,1952,750,1126,imgs-02809.jpg,2160,3840
crop,1504,1538,656,999,imgs-02809.jpg,2160,3840
crop,1283,1134,540,461,imgs-02809.jpg,2160,3840
grass,943,3537,554,303,imgs-02809.jpg,2160,3840
crop,1240,1146,596,448,imgs-02810.jpg,2160,3840
crop,464,1436,876,626,imgs-02810.jpg,2160,3840
crop,1308,1598,211,135,imgs-02810.jpg,2160,3840
crop,1564,1615,596,803,imgs-02810.jpg,2160,3840
crop,999,1963,587,1090,imgs-02810.jpg,2160,3840
grass,844,3467,647,373,imgs-02810.jpg,2160,3840
crop,1066,1879,585,1160,imgs-02811.jpg,2160,3840
crop,1423,1495,166,173,imgs-02811.jpg,2160,3840
crop,1643,1481,517,918,imgs-02811.jpg,2160,3840
crop,608,1413,817,568,imgs-02811.jpg,2160,3840
crop,1418,1030,486,471,imgs-02811.jpg,2160,3840
grass,955,3420,688,385,imgs-02811.jpg,2160,3840
crop,1078,1845,723,1121,imgs-02812.jpg,2160,3840
crop,1416,983,484,463,imgs-02812.jpg,2160,3840
crop,1443,1462,141,137,imgs-02812.jpg,2160,3840
crop,490,1432,914,529,imgs-02812.jpg,2160,3840
crop,1474,1560,686,736,imgs-02812.jpg,2160,3840
grass,949,3403,647,390,imgs-02812.jpg,2160,3840
crop,367,1425,985,461,imgs-02813.jpg,2160,3840
crop,1352,1527,159,152,imgs-02813.jpg,2160,3840
crop,938,1898,619,1130,imgs-02813.jpg,2160,3840
crop,1403,1514,632,725,imgs-02813.jpg,2160,3840
crop,1314,1079,578,434,imgs-02813.jpg,2160,3840
grass,646,3345,740,495,imgs-02813.jpg,2160,3840
crop,1279,1127,512,442,imgs-02814.jpg,2160,3840
crop,1316,1567,741,1017,imgs-02814.jpg,2160,3840
crop,862,1908,698,1129,imgs-02814.jpg,2160,3840
crop,282,1439,1032,603,imgs-02814.jpg,2160,3840
grass,634,3502,623,338,imgs-02814.jpg,2160,3840
crop,1144,1520,836,988,imgs-02815.jpg,2160,3840
crop,586,1811,803,1116,imgs-02815.jpg,2160,3840
crop,167,1352,967,564,imgs-02815.jpg,2160,3840
crop,996,1016,686,495,imgs-02815.jpg,2160,3840
grass,360,3292,758,548,imgs-02815.jpg,2160,3840
crop,786,917,559,454,imgs-02816.jpg,2160,3840
crop,876,1387,728,961,imgs-02816.jpg,2160,3840
crop,276,1696,887,1101,imgs-02816.jpg,2160,3840
crop,12,1312,854,487,imgs-02816.jpg,2160,3840
crop,1520,2552,640,1014,imgs-02816.jpg,2160,3840
grass,0,3275,1141,536,imgs-02816.jpg,2160,3840
crop,534,2462,1489,1180,imgs-02817.jpg,2160,3840
crop,0,1729,675,1020,imgs-02817.jpg,2160,3840
crop,390,1379,770,947,imgs-02817.jpg,2160,3840
crop,0,1311,211,375,imgs-02817.jpg,2160,3840
crop,349,944,577,427,imgs-02817.jpg,2160,3840
crop,0,860,402,466,imgs-02817.jpg,2160,3840
crop,632,2409,1086,1140,imgs-02818.jpg,2160,3840
crop,64,1364,1253,1017,imgs-02818.jpg,2160,3840
crop,18,879,581,559,imgs-02818.jpg,2160,3840
crop,1747,1444,413,480,imgs-02818.jpg,2160,3840
crop,1212,1924,359,464,imgs-02818.jpg,2160,3840
grass,2034,2380,106,216,imgs-02818.jpg,2160,3840
grass,1600,2000,101,88,imgs-02818.jpg,2160,3840
crop,1680,1924,328,737,imgs-02818.jpg,2160,3840
crop,1447,2997,713,843,imgs-02818.jpg,2160,3840
grass,0,3478,778,329,imgs-02818.jpg,2160,3840
crop,0,1296,1301,934,imgs-02819.jpg,2160,3840
crop,1204,2900,929,940,imgs-02819.jpg,2160,3840
crop,27,2333,1399,1199,imgs-02819.jpg,2160,3840
grass,1885,2359,275,299,imgs-02819.jpg,2160,3840
grass,1741,2230,155,261,imgs-02819.jpg,2160,3840
grass,1759,2006,148,187,imgs-02819.jpg,2160,3840
grass,1959,2709,201,367,imgs-02819.jpg,2160,3840
crop,1401,1794,315,418,imgs-02819.jpg,2160,3840
crop,1946,1812,214,513,imgs-02819.jpg,2160,3840
crop,1413,1305,459,506,imgs-02819.jpg,2160,3840
crop,0,1258,880,951,imgs-02820.jpg,2160,3840
crop,48,2360,1107,1102,imgs-02820.jpg,2160,3840
crop,1412,2257,337,165,imgs-02820.jpg,2160,3840
crop,1623,2544,224,287,imgs-02820.jpg,2160,3840
crop,1392,2921,510,418,imgs-02820.jpg,2160,3840
crop,1432,2011,120,216,imgs-02820.jpg,2160,3840
crop,1094,1289,406,463,imgs-02820.jpg,2160,3840
crop,1073,1784,324,623,imgs-02820.jpg,2160,3840
crop,1479,1782,174,228,imgs-02820.jpg,2160,3840
crop,1595,1892,233,389,imgs-02820.jpg,2160,3840
grass,1879,2209,274,228,imgs-02820.jpg,2160,3840
grass,63,3578,880,262,imgs-02820.jpg,2160,3840
crop,0,1275,848,751,imgs-02821.jpg,2160,3840
crop,973,1265,425,508,imgs-02821.jpg,2160,3840
crop,1821,1372,339,410,imgs-02821.jpg,2160,3840
grass,1285,1952,136,270,imgs-02821.jpg,2160,3840
grass,1305,2266,356,250,imgs-02821.jpg,2160,3840
grass,1417,2541,345,397,imgs-02821.jpg,2160,3840
crop,6,2367,972,1107,imgs-02821.jpg,2160,3840
crop,650,2793,780,980,imgs-02821.jpg,2160,3840
crop,911,2467,527,440,imgs-02821.jpg,2160,3840
grass,1710,2206,302,199,imgs-02821.jpg,2160,3840
crop,1784,2437,376,680,imgs-02821.jpg,2160,3840
crop,1464,1779,253,432,imgs-02821.jpg,2160,3840
crop,0,2312,713,1161,imgs-02822.jpg,2160,3840
crop,1674,2663,486,1075,imgs-02822.jpg,2160,3840
grass,1173,2224,214,273,imgs-02822.jpg,2160,3840
grass,1281,2516,282,390,imgs-02822.jpg,2160,3840
grass,1190,1950,130,244,imgs-02822.jpg,2160,3840
grass,1593,2134,171,196,imgs-02822.jpg,2160,3840
grass,1104,2932,434,390,imgs-02822.jpg,2160,3840
grass,735,1894,130,62,imgs-02822.jpg,2160,3840
grass,1138,1877,71,73,imgs-02822.jpg,2160,3840
grass,703,2050,119,120,imgs-02822.jpg,2160,3840
grass,1906,2345,145,137,imgs-02822.jpg,2160,3840
crop,1930,1339,230,239,imgs-02822.jpg,2160,3840
crop,885,1279,352,508,imgs-02822.jpg,2160,3840
crop,0,1356,679,782,imgs-02822.jpg,2160,3840
crop,617,2090,471,477,imgs-02822.jpg,2160,3840
crop,523,2797,697,878,imgs-02822.jpg,2160,3840
crop,0,1318,532,735,imgs-02823.jpg,2160,3840
crop,719,1218,476,538,imgs-02823.jpg,2160,3840
crop,1580,1521,382,191,imgs-02823.jpg,2160,3840
crop,1865,1251,295,233,imgs-02823.jpg,2160,3840
grass,1074,2154,366,278,imgs-02823.jpg,2160,3840
grass,1279,2487,245,154,imgs-02823.jpg,2160,3840
grass,1055,1851,210,284,imgs-02823.jpg,2160,3840
grass,1539,2069,228,245,imgs-02823.jpg,2160,3840
grass,669,2007,73,96,imgs-02823.jpg,2160,3840
grass,681,1799,96,122,imgs-02823.jpg,2160,3840
crop,384,2702,951,1017,imgs-02823.jpg,2160,3840
crop,594,2106,527,581,imgs-02823.jpg,2160,3840
crop,1279,1820,231,341,imgs-02823.jpg,2160,3840
crop,1782,1947,282,357,imgs-02823.jpg,2160,3840
crop,1611,2386,549,957,imgs-02823.jpg,2160,3840
crop,1075,2425,1085,1123,imgs-02824.jpg,2160,3840
crop,0,2625,799,897,imgs-02824.jpg,2160,3840
crop,947,1711,272,394,imgs-02824.jpg,2160,3840
grass,716,2038,369,244,imgs-02824.jpg,2160,3840
grass,1253,2045,215,150,imgs-02824.jpg,2160,3840
grass,771,1731,140,267,imgs-02824.jpg,2160,3840
grass,837,2464,241,461,imgs-02824.jpg,2160,3840
crop,0,1175,289,546,imgs-02824.jpg,2160,3840
crop,524,1098,400,540,imgs-02824.jpg,2160,3840
crop,1522,1911,296,342,imgs-02824.jpg,2160,3840
crop,210,1942,571,517,imgs-02824.jpg,2160,3840
crop,1502,186,658,1142,imgs-02824.jpg,2160,3840
grass,639,1700,206,475,imgs-02825.jpg,2160,3840
grass,1074,1977,222,166,imgs-02825.jpg,2160,3840
grass,748,2203,226,215,imgs-02825.jpg,2160,3840
grass,610,2490,338,529,imgs-02825.jpg,2160,3840
crop,1050,2269,447,752,imgs-02825.jpg,2160,3840
crop,5,1856,515,449,imgs-02825.jpg,2160,3840
crop,1380,163,780,1503,imgs-02825.jpg,2160,3840
crop,1134,81,1026,2177,imgs-02826.jpg,2160,3840
crop,707,2312,1075,1123,imgs-02826.jpg,2160,3840
crop,193,1003,406,515,imgs-02826.jpg,2160,3840
grass,424,1872,265,404,imgs-02826.jpg,2160,3840
grass,454,1575,136,258,imgs-02826.jpg,2160,3840
crop,174,1527,253,451,imgs-02826.jpg,2160,3840
crop,996,93,1164,2034,imgs-02827.jpg,2160,3840
crop,1019,3117,1008,723,imgs-02827.jpg,2160,3840
crop,914,41,1246,2039,imgs-02828.jpg,2160,3840
crop,1065,3071,909,769,imgs-02828.jpg,2160,3840
crop,384,2284,810,629,imgs-02829.jpg,2160,3840
crop,844,3013,950,827,imgs-02829.jpg,2160,3840
crop,856,0,1200,2069,imgs-02829.jpg,2160,3840
crop,483,0,1677,2296,imgs-02830.jpg,2160,3840
crop,372,0,1771,2372,imgs-02831.jpg,2160,3840
crop,191,0,1969,2395,imgs-02832.jpg,2160,3840
crop,121,0,2039,2284,imgs-02833.jpg,2160,3840
crop,180,0,1980,2436,imgs-02834.jpg,2160,3840
crop,5,0,2155,2517,imgs-02835.jpg,2160,3840
crop,0,0,2160,2680,imgs-02836.jpg,2160,3840
crop,0,0,2160,2500,imgs-02837.jpg,2160,3840
crop,0,0,2143,2774,imgs-02838.jpg,2160,3840
crop,1561,431,599,1620,imgs-02839.jpg,2160,3840
crop,0,0,1223,2465,imgs-02839.jpg,2160,3840
crop,1211,332,949,1393,imgs-02840.jpg,2160,3840
crop,1176,3007,723,833,imgs-02840.jpg,2160,3840
crop,1299,169,861,2139,imgs-02841.jpg,2160,3840
crop,0,0,1025,2465,imgs-02841.jpg,2160,3840
crop,1654,2471,506,781,imgs-02841.jpg,2160,3840
crop,751,175,1409,2098,imgs-02842.jpg,2160,3840
crop,1310,2273,850,1521,imgs-02842.jpg,2160,3840
crop,1380,2191,780,1579,imgs-02843.jpg,2160,3840
crop,541,6,1619,2080,imgs-02843.jpg,2160,3840
crop,1211,2372,949,1468,imgs-02844.jpg,2160,3840
crop,588,303,1572,2010,imgs-02844.jpg,2160,3840
crop,1141,2587,1019,1253,imgs-02845.jpg,2160,3840
crop,454,460,1706,1853,imgs-02845.jpg,2160,3840
crop,809,2820,1247,1020,imgs-02846.jpg,2160,3840
crop,168,705,1992,1917,imgs-02846.jpg,2160,3840
crop,698,2814,1090,1026,imgs-02847.jpg,2160,3840
crop,0,600,2160,1847,imgs-02847.jpg,2160,3840
crop,489,2803,1020,1037,imgs-02848.jpg,2160,3840
crop,0,647,2015,2063,imgs-02848.jpg,2160,3840
crop,389,2797,1049,967,imgs-02849.jpg,2160,3840
crop,0,629,2015,1894,imgs-02849.jpg,2160,3840
crop,52,2442,1055,1329,imgs-02850.jpg,2160,3840
crop,0,245,1864,2016,imgs-02850.jpg,2160,3840
crop,0,157,1555,2191,imgs-02851.jpg,2160,3840
crop,0,2506,850,1276,imgs-02851.jpg,2160,3840
crop,1636,2622,524,926,imgs-02851.jpg,2160,3840
crop,1835,2010,325,455,imgs-02851.jpg,2160,3840
crop,0,122,1398,2208,imgs-02852.jpg,2160,3840
crop,1491,2581,669,1136,imgs-02852.jpg,2160,3840
crop,0,2541,623,1008,imgs-02852.jpg,2160,3840
crop,1304,2611,699,950,imgs-02853.jpg,2160,3840
crop,477,2045,717,1125,imgs-02853.jpg,2160,3840
crop,1398,1940,513,577,imgs-02853.jpg,2160,3840
crop,0,152,1176,1731,imgs-02853.jpg,2160,3840
crop,896,2541,717,921,imgs-02854.jpg,2160,3840
crop,0,332,861,1113,imgs-02854.jpg,2160,3840
crop,46,2051,740,1043,imgs-02854.jpg,2160,3840
crop,687,2523,670,915,imgs-02855.jpg,2160,3840
crop,0,542,483,973,imgs-02855.jpg,2160,3840
crop,1724,2313,436,804,imgs-02855.jpg,2160,3840
crop,1339,1830,437,320,imgs-02855.jpg,2160,3840
crop,0,2179,518,1049,imgs-02855.jpg,2160,3840
crop,110,2651,956,1090,imgs-02856.jpg,2160,3840
crop,1217,2372,758,740,imgs-02856.jpg,2160,3840
crop,349,2022,524,501,imgs-02856.jpg,2160,3840
crop,1234,2436,787,705,imgs-02857.jpg,2160,3840
crop,57,2785,932,967,imgs-02857.jpg,2160,3840
crop,0,0,2015,1107,imgs-02857.jpg,2160,3840
crop,267,2173,501,501,imgs-02857.jpg,2160,3840
crop,1724,2745,436,1026,imgs-02858.jpg,2160,3840
crop,891,2337,728,839,imgs-02858.jpg,2160,3840
crop,0,2156,448,554,imgs-02858.jpg,2160,3840
crop,0,2721,617,1031,imgs-02858.jpg,2160,3840
crop,22,0,2138,961,imgs-02858.jpg,2160,3840
crop,1666,2605,494,1189,imgs-02859.jpg,2160,3840
crop,1602,1981,558,507,imgs-02859.jpg,2160,3840
crop,780,2179,822,798,imgs-02859.jpg,2160,3840
crop,0,2669,658,1107,imgs-02859.jpg,2160,3840
crop,0,2034,355,478,imgs-02859.jpg,2160,3840
crop,1543,2430,617,1090,imgs-02860.jpg,2160,3840
crop,710,2063,723,880,imgs-02860.jpg,2160,3840
crop,1584,1818,565,589,imgs-02860.jpg,2160,3840
crop,0,0,1957,909,imgs-02860.jpg,2160,3840
crop,0,2570,617,1119,imgs-02860.jpg,2160,3840
crop,0,0,2160,1183,imgs-02861.jpg,2160,3840
crop,1462,2436,698,1061,imgs-02861.jpg,2160,3840
crop,564,2074,682,699,imgs-02861.jpg,2160,3840
crop,1240,1777,688,536,imgs-02861.jpg,2160,3840
crop,127,1608,507,495,imgs-02861.jpg,2160,3840
crop,0,2488,355,1224,imgs-02861.jpg,2160,3840
crop,1269,2273,816,1113,imgs-02862.jpg,2160,3840
crop,524,2004,577,688,imgs-02862.jpg,2160,3840
crop,34,1602,425,472,imgs-02862.jpg,2160,3840
crop,0,0,2155,1340,imgs-02862.jpg,2160,3840
crop,0,0,2132,1189,imgs-02863.jpg,2160,3840
crop,1147,2360,810,979,imgs-02863.jpg,2160,3840
crop,215,2057,664,734,imgs-02863.jpg,2160,3840
crop,984,1736,466,507,imgs-02863.jpg,2160,3840
grass,17,1929,816,134,imgs-02864.jpg,2160,3840
grass,1363,1632,758,192,imgs-02864.jpg,2160,3840
crop,780,2319,915,880,imgs-02864.jpg,2160,3840
crop,0,2086,867,752,imgs-02864.jpg,2160,3840
crop,0,0,2160,1492,imgs-02864.jpg,2160,3840
crop,63,0,2069,1573,imgs-02865.jpg,2160,3840
